;GND-ID;Name_identifiziert;occupation_GND;birth_GND;gender;death_GND;country_GND;country_norm
646;119129787;Petersen, Johanna Eleonora;"Evangelische Theolog; Pietist; Schriftsteller";1644-04-25;Weiblich;1724-03-19;Deutschland;D
647;116677953;Landmann, Salcia;"Übersetzer; Journalist; Philosoph; Schriftsteller";1911-11-18;Weiblich;2002-05-16;"Ukraine; Europa";S
648;122394135;Wieseltier, Leon;"Schriftsteller; Philosoph; Redakteur";1952;Männlich;;USA;
649;118821393;Brummell, George Bryan;"Schriftsteller; Lebemann";1778-06-07;Männlich;1840-03-30;"Großbritannien; Frankreich";
650;118885006;Süskind, Patrick;"Drehbuchautor; Schriftsteller";1949-03-26;Männlich;;Deutschland;D
651;118115138;Stasiuk, Andrzej;"Verleger; Literaturkritiker; Journalist; Schriftsteller";1960;Männlich;;Polen;
652;118520237;Chateaubriand, François-René de;"Schriftsteller; Diplomat; Politiker";1768-09-14;Männlich;1848-07-05;Frankreich;
653;137682069;Bohlinger, Don;"Schriftsteller; Drehbuchautor; Dramaturg";1956-04;Männlich;;Land unbekannt;
654;119545667;Treichel, Hans-Ulrich;"Schriftsteller; Erzähler; Librettist; Germanist; Essayist; Hochschullehrer; Lyriker";1952;Männlich;;Deutschland;D
655;118623095;Tönnies, Ferdinand;"Soziologe; Schriftsteller; Philosoph; Staatswissenschaftler";1855-07-26;Männlich;1936-04-09;Deutschland;D
656;128579625;Horia, Vintilă;"Essayist; Diplomat; Schriftsteller; Philosoph";1915-12-31;Männlich;1992-04-04;"Rumänien; Spanien";
657;110626095;Stach, Reiner;"Literaturwissenschaftler; Schriftsteller; Lektor <Verlag>; Herausgeber";1951;Männlich;;Deutschland;D
658;118840940;Bondy, François;"Publizist; Übersetzer; Kritiker; Journalist; Schriftsteller";1915-01-01;Männlich;2003-05-27;"Frankreich; Deutschland; Europa";D,S
659;12263621X;Dath, Dietmar;"Schriftsteller; Übersetzer; Musiker; Journalist";1970-04-03;Männlich;;Deutschland;D
660;119360659;Chézy, Helmina von;"Librettist; Schriftsteller";1783-01-26;Weiblich;1856-02-28;"Deutschland; Europa";D,S
661;124306713;Ploog, Jürgen;"Grafiker; Grafikdesigner; Flugzeugführer; Schriftsteller";1935-01-09;Männlich;2020-05-19;"Deutschland; USA";D
662;12239089X;Menasse, Eva;"Schriftsteller; Journalist";1970;Weiblich;;"Österreich; Deutschland";D,Ö
663;118612409;Scott, Walter;"Schriftsteller; Jurist";1771-08-15;Männlich;1832-09-21;Großbritannien;
664;130524190;Kim, Anna;Schriftsteller;1977;Weiblich;;"Deutschland; Südkorea; Österreich";D,Ö
665;118658875;Birch-Pfeiffer, Charlotte;"Regisseur; Dramatiker; Schauspieler; Theaterdirektor; Schriftsteller";1800-06-23;Weiblich;1868-08-25;Deutschland;D
666;118582046;Meyrink, Gustav;"Schriftsteller; Übersetzer; Drehbuchautor; Bankier";1868-01-19;Männlich;1932-12-04;"Deutschland; Tschechische Republik; Österreich";D,Ö
667;121031810;Dohrmann, Ralph;Schriftsteller;1963;Männlich;;Deutschland;D
668;118616617;Staël, Madame de;Schriftsteller;1766-04-22;Weiblich;1817-07-14;"Deutschland; Europa; Frankreich";D,S
669;115802894;Kappacher, Walter;"Fotograf; Übersetzer; Schriftsteller; Drehbuchautor";1938-10-24;Männlich;;Österreich;Ö
670;118556673;Jahnn, Hans Henny;"Schriftsteller; Librettist; Publizist; Musikverleger; Orgelbauer";1894-12-17;Männlich;1959-11-29;"Deutschland; Dänemark";D
671;128501685;Egger, Oswald;"Schriftsteller; Lyriker; Zeichner";1963;Männlich;;"Österreich; Deutschland; Italien";D,Ö
672;118546554;Hašek, Jaroslav;"Journalist; Satiriker; Humorist; Schriftsteller; Publizist";1883-04-23;Männlich;1923-01-03;Tschechische Republik;
673;118597450;Rabelais, François;"Librettist; Humanist; Satiriker; Arzt; Schriftsteller";1483;Männlich;1553-04-09;Frankreich;
674;118551744;Hochwälder, Fritz;"Journalist; Polsterer; Dramaturg; Schriftsteller; Schauspieler; Dramatiker; Drehbuchautor";1911-05-28;Männlich;1986-10-20;Österreich;Ö
675;116961112;Holgersen, Alma;"Pianist; Schriftsteller";1896-04-27;Weiblich;1976-02-18;Österreich;Ö
676;120606488;Wackwitz, Stephan;"Schriftsteller; Germanist; Übersetzer; Lektor <Verlag>";1952;Männlich;;"USA; Deutschland; Japan; Indien";D
677;118633643;Winder, Ludwig;"Lyriker; Journalist; Dramatiker; Schriftsteller";1889-02-07;Männlich;1946-06-16;"Großbritannien; Tschechische Republik; Österreich";Ö
678;118751506;Sontag, Susan;"Regisseur; Schriftsteller";1933-01-16;Weiblich;2004-12-28;USA;
679;133375080;Setz, Clemens J.;"Schriftsteller; Übersetzer";1982-11-15;Männlich;;Österreich;Ö
680;115807454;Hage, Volker;"Dozent; Literaturkritiker; Herausgeber; Redakteur; Schriftsteller";1949-09-09;Männlich;;Deutschland;D
681;118595792;Popp, Adelheid;"Feminist; Schriftsteller; Politiker";1869-02-11;Weiblich;1939-03-07;Österreich;Ö
682;119025701;Blankenburg, Christian Friedrich von;"Philosoph; Schriftsteller; Offizier";1744-01-24;Männlich;1796-05-04;Deutschland;D
683;118754386;Scheidt, Caspar;"Hofmeister; Schriftsteller";1520;Männlich;1565;Deutschland;D
684;12214791X;Tuschick, Jamal;"Journalist; Schriftsteller";1961;Männlich;;Deutschland;D
685;118510665;Bidermann, Jakob;"Katholischer Theologe; Lehrer; Schriftsteller; Hochschullehrer";1578;Männlich;1639-08-20;Deutschland;D
686;118624938;Tzara, Tristan;Schriftsteller;1896-04-04;Männlich;1963-12-24;"Frankreich; Rumänien";
687;118513532;Borges, Jorge Luis;"Librettist; Übersetzer; Essayist; Bibliothekar; Schriftsteller; Lyriker; Erzähler";1899-08-24;Männlich;1986-06-14;"Europa; Argentinien";S
688;118542257;Grimm, Jacob;"Bibliothekar; Philologe; Schriftsteller; Historiker; Literaturwissenschaftler; Jurist; Hochschullehrer";1785-01-04;Männlich;1863-09-20;Deutschland;D
689;118716247;Gallus, Gaius Cornelius;Schriftsteller;-69;Unbekannt;-26;Römisches Reich;
690;119362252;Schutting, Julian;Schriftsteller;1937-10-25;Männlich;;Österreich;Ö
691;119520060;Ḳanyuḳ, Yoram;Schriftsteller;1930-05-02;Männlich;2013-06-08;Israel;
692;119071738;Klüger, Ruth;"Literaturwissenschaftler; Philologe; Hochschullehrer; Schriftsteller; Germanist";1931-10-30;Weiblich;2020-10-05;"USA; Österreich";Ö
693;1268644293;Winter, Max;"Schriftsteller; Ghostwriter; Künstler";1979;Männlich;;Österreich;Ö
694;116956127;Lettau, Reinhard;"Schriftsteller; Literaturwissenschaftler";1929;Männlich;1996;Deutschland;D
695;11032367X;Zier, O. P.;Schriftsteller;1954;Unbekannt;;Österreich;Ö
696;118825038;Gould, Glenn;"Musiker; Komponist; Schriftsteller; Arrangeur; Musikproduzent; Dirigent; Pianist";1932-09-25;Männlich;1982-10-04;Kanada;
697;11852643X;Dohm, Hedwig;"Feminist; Schriftsteller";1833-09-20;Weiblich;1919-06-04;Deutschland;D
698;118597914;Raimund, Ferdinand;"Schauspieler; Dramatiker; Schriftsteller; Librettist";1790-06-01;Männlich;1836-09-05;Österreich;Ö
699;131490680;Weidermann, Volker;"Schriftsteller; Sachbuchautor; Literaturkritiker";1969-11-06;Männlich;;Deutschland;D
700;118529854;Eliot, T. S.;"Schriftsteller; Nobelpreisträger; Lyriker";1888-09-26;Männlich;1965-01-04;"USA; Großbritannien";
701;118744070;Reimann, Brigitte;Schriftsteller;1933-07-21;Weiblich;1973-02-20;"Deutschland (DDR); Deutschland";D
702;11862220X;Thomasius, Christian;"Jurist; Philosoph; Schriftsteller; Hochschullehrer; Selbstverleger";1655-01-01;Männlich;1728-09-23;Deutschland;D
703;11893449X;Key, Ellen;"Feminist; Pädagog; Schriftsteller";1849-12-11;Weiblich;1926-04-25;Schweden;
704;118604686;Sackville-West, Vita;"Schriftsteller; Gartenarchitekt";1892-03-09;Weiblich;1962-06-02;Großbritannien;
705;118781154;Macpherson, James;"Übersetzer; Schriftsteller";1736-10-27;Männlich;1796-02-17;Großbritannien;
706;122340469;Rowling, J. K.;"Lehrer; Schriftsteller";1965-07-31;Weiblich;;"Großbritannien; Portugal";
707;120666553;Heidenreich, Elke;"Schauspieler; Literaturkritiker; Moderator; Journalist; Librettist; Musiker; Kabarettist; Schriftsteller; Sprecher";1943-02-15;Weiblich;;Deutschland;D
708;118599437;Reinig, Christa;"Schriftsteller; Lyriker; Kunsthistoriker; Kuratorin <Museumskunde>; Florist";1926-08-06;Weiblich;2008-09-30;Deutschland;D
709;120025507;Herrmann, Elisabeth;"Schriftsteller; Kriminalschriftsteller; Drehbuchautor";1959;Weiblich;;Deutschland;D
710;118507400;Bauernfeld, Eduard von;"Dramatiker; Lyriker; Schriftsteller; Librettist";1802-01-13;Männlich;1890-08-09;Österreich;Ö
711;118541013;Gottsched, Johann Christoph;"Schriftsteller; Philologe; Philosoph; Theaterkritiker; Dramatiker; Gelehrter; Übersetzer; Hochschullehrer";1700-02-02;Männlich;1766-12-12;"Russland; Deutschland";D
712;105788104;Hecht, Werner;"Schriftsteller; Drehbuchautor; Regisseur";1926;Männlich;2017;Deutschland;D
713;118635174;Woolf, Virginia;Schriftsteller;1882-01-25;Weiblich;1941-03-28;Großbritannien;
714;118590359;Orwell, George;"Polizeibeamter; Essayist; Journalist; Schriftsteller";1903-06-25;Männlich;1950-01-21;"Großbritannien; Indien; Frankreich";
715;141753781;Steinbuch, Gerhild;"Schriftsteller; Dramaturg; Dozent";1983;Weiblich;;Österreich;Ö
716;118788795;Riedel, Friedrich Just.;"Philosoph; Satiriker; Schriftsteller; Jurist";1742-07-10;Männlich;1785-03-02;Deutschland;D
717;118811134;Haushofer, Marlen;Schriftsteller;1920-04-11;Weiblich;1970-03-23;Österreich;Ö
718;122345681;Hemon, Aleksandar;Schriftsteller;1964;Männlich;;"USA; Bosnien-Herzegowina";
719;131715607;Petz, Georg;Schriftsteller;1977;Männlich;;Österreich;Ö
720;122342321;Passig, Kathrin;"Schriftsteller; Übersetzer; Journalist";1970-06-04;Weiblich;;Deutschland;D
721;116220759;Dreyer, Max;"Realschullehrer; Mundartschriftsteller; Schriftsteller";1862-09-25;Männlich;1946-11-27;Deutschland;D
722;118502786;Andersch, Alfred;"Publizist; Schriftsteller; Librettist; Lyriker; Rundfunkredakteur; Übersetzer";1914-02-04;Männlich;1980-02-21;Deutschland;D
723;119111365;Anderson, Sascha;"Schriftsteller; Lyriker; Herausgeber";1953;Männlich;;Deutschland;D
724;11850651X;Barbusse, Henri;"Theaterkritiker; Politiker; Redakteur; Journalist; Schriftsteller; Pazifist";1873-05-17;Männlich;1935-08-30;Frankreich;
725;118686194;Fassmann, David;"Schriftsteller; Historiker";1685;Männlich;1744;Deutschland;D
726;119017660;Meisel-Hess, Grete;Schriftsteller;1879-04-18;Weiblich;1922-04-18;"Deutschland; Tschechische Republik";D
727;118543032;Gryphius, Andreas;"Jurist; Schriftsteller; Librettist";1616-10-02;Männlich;1664-07-16;Deutschland;D
728;11850679X;Barth, John;Schriftsteller;1930;Männlich;;USA;
729;135239451;Lipp, Wolfgang;"Schriftsteller; Librettist";;Männlich;;Deutschland;D
730;118514644;Braun, Volker;"Philosoph; Librettist; Schriftsteller; Dramatiker";1939-05-07;Männlich;;Deutschland;D
731;119491834;Winter, Léon de;Schriftsteller;1954;Männlich;;Niederlande;
732;118651390;Babelʹ, Isaak Ėmmanuilovič;"Schriftsteller; Kriegsberichterstatter";1894;Männlich;1940;"Russland; Ukraine";
733;118509039;Benjamin, Walter;"Philosoph; Übersetzer; Schriftsteller; Literaturkritiker; Librettist";1892-07-15;Männlich;1940-09-26;"Frankreich; Deutschland; Europa";D,S
734;118590928;Sembène, Ousmane;"Schriftsteller; Regisseur";1923-01-08;Männlich;2007-06-09;Senegal;
735;118533908;Fleming, Paul;"Lyriker; Arzt; Schriftsteller";1609-10-05;Männlich;1640-04-02;"Niederlande; Estland; Deutschland";D
736;118508725;Bellow, Saul;"Schriftsteller; Anthropologe; Nobelpreisträger; Hochschullehrer; Soziologe; Journalist";1915-06-10;Männlich;2005-04-05;"USA; Kanada";
737;118515691;Bronnen, Arnolt;"Schriftsteller; Regisseur; Theaterkritiker; Dramaturg; Drehbuchautor; Redakteur";1895-08-19;Männlich;1959-10-12;"Deutschland; Österreich";D,Ö
738;118561715;Kesten, Hermann;"Übersetzer; Publizist; Schriftsteller; Herausgeber; Lektor <Verlag>";1900-01-28;Männlich;1996-05-03;"Deutschland; Niederlande; Polen; USA";D
739;119390388;Stadler, Arnold;"Schriftsteller; Germanist; Katholischer Theologe";1954-04-09;Männlich;;Deutschland;D
740;118563386;Klopstock, Friedrich Gottlieb;"Literaturwissenschaftler; Librettist; Dramatiker; Schriftsteller; Lyriker; Privatlehrer";1724-07-02;Männlich;1803-03-14;Deutschland;D
741;1049311825;Grimm, Hans Herbert;"Lehrer; Schriftsteller";1896;Männlich;1950-06-07;Deutschland;D
742;118763784;Unseld, Siegfried;"Schriftsteller; Verleger";1924-09-28;Männlich;2002-10-26;Deutschland;D
743;129653101;Enzensberger, Christian;"Schriftsteller; Übersetzer; Philologe";1931-12-24;Männlich;2009-01-27;Deutschland;D
744;115745270;Oleschinski, Brigitte;"Historiker; Übersetzer; Politolog; Schriftsteller";1955-08-10;Weiblich;;Deutschland;D
745;11854523X;Hamann, Johann Georg;"Schriftsteller; Lutherischer Theologe; Übersetzer; Kaufmann; Selbstverleger; Philosoph";1730-08-27;Männlich;1788-06-21;"Russland; Deutschland";D
746;120053721;Feldmann, Else;"Schriftsteller; Journalist";1884;Weiblich;1942;Österreich;Ö
747;124445055;Haring, Roswitha;"Kulturwissenschaftler; Schriftsteller";1960;Weiblich;;Deutschland;D
748;118740709;Pfeffel, Gottlieb Konrad;"Schriftsteller; Pädagoge";1736-06-28;Männlich;1809-05-01;"Europa; Frankreich; Deutschland";D,S
749;118535102;Heinrich, von Meißen;Schriftsteller;1260;Unbekannt;1318;Deutschland;D
750;118617958;Sternheim, Carl;"Schriftsteller; Theaterkritiker; Erzähler; Dramatiker";1878-04-01;Männlich;1942-11-03;"Belgien; Deutschland";D
751;118590901;Otto-Peters, Louise;"Schriftsteller; Feminist; Publizist";1819-03-26;Weiblich;1895-03-13;Deutschland;D
752;118552589;Hoffmann von Fallersleben, August Heinrich;"Librettist; Germanist; Schriftsteller; Lyriker; Philologe; Bibliothekar; Komponist";1798-04-02;Männlich;1874-01-19;Deutschland;D
753;119556944;Czurda, Elfriede;Schriftsteller;1946-04-25;Weiblich;;"Österreich; Deutschland";D,Ö
754;11875968X;Schmidt, Julian;"Publizist; Literarhistoriker; Journalist; Schriftsteller";1818;Männlich;1886;Deutschland;D
755;118869256;Zur Mühlen, Hermynia;"Kolumnist; Übersetzer; Schriftsteller";1883-12-12;Weiblich;1951-03-20;"Ungarn; Österreich; Großbritannien; Tschechische Republik";Ö
756;118572121;Lessing, Gotthold Ephraim;"Schriftsteller; Bibliothekar; Kritiker; Philosoph";1729-01-22;Männlich;1781-02-15;Deutschland;D
757;119238853;Kain, Franz;"Schriftsteller; Journalist";1922-01-10;Männlich;1997-10-27;Österreich;Ö
758;118548352;Heinrich, von dem Türlin;Schriftsteller;;Männlich;;Österreich;Ö
759;118630083;Weigel, Hans;"Theaterkritiker; Übersetzer; Dramatiker; Librettist; Schriftsteller";1908-05-29;Männlich;1991-08-12;"Europa; Österreich; Deutschland";D,Ö,S
760;116176776;Dominik, Hans;"Journalist; Schriftsteller; Ingenieur";1872-11-15;Männlich;1945-12-09;Deutschland;D
761;118742647;Pinthus, Kurt;"Literaturkritiker; Dramaturg; Theaterkritiker; Journalist; Schriftsteller; Filmkritiker";1886-04-29;Männlich;1975-07-11;"Europa; USA; Deutschland";D,S
762;11887800X;Benyoets, Elʿazar;"Rabbiner; Schriftsteller";1937;Männlich;;"Österreich; Juden; Israel; Deutschland";D,Ö
763;130584754;Haderlap, Maja;"Übersetzer; Hochschullehrer; Lektorin <Verlag>; Dramaturg; Schriftsteller";1961-03-08;Weiblich;;Österreich;Ö
764;122418980;Maier, Andreas;Schriftsteller;1967;Männlich;;Deutschland;D
765;11850391X;Arendt, Hannah;"Schriftsteller; Politolog; Historiker; Philosoph; Soziolog";1906-10-14;Weiblich;1975-12-04;"Frankreich; Deutschland; USA";D
766;118521101;Clauren, Heinrich;"Buchhändler; Schriftsteller; Beamter; Redakteur";1771-03-20;Männlich;1854-08-02;Deutschland;D
767;115367055;Trojanow, Ilija;"Übersetzer; Verleger; Schriftsteller";1965-08-23;Männlich;;"Südafrika; Österreich; Bulgarien; Deutschland";D,Ö
768;118571893;Leppin, Paul;"Schriftsteller; Essayist; Lyriker; Dramatiker";1878-11-27;Männlich;1945-04-10;"Tschechische Republik; Österreich";Ö
769;118581007;Mercier, Louis Sébastien;"Schriftsteller; Dramatiker; Literarhistoriker; Journalist";1740-06-06;Männlich;1814-04-25;Frankreich;
770;123537134;Erler, Gotthard;"Schriftsteller; Germanist";1933-06-20;Männlich;;Deutschland;D
771;11936557X;Genette, Gérard;"Literaturwissenschaftler; Schriftsteller";1930-06-07;Männlich;2018-05-11;Frankreich;
772;1045291536;Roth, Dieter;"Schriftsteller; Übersetzer; Journalist";1936;Männlich;;"Deutschland; Rumänien";D
773;123991226;Bärfuss, Lukas;"Schriftsteller; Buchhändler; Theaterregisseur; Dramaturg";1971;Männlich;;Europa;S
774;118523708;Dante, Alighieri;Schriftsteller;1265-05;Männlich;1321-09-14;Italien;
775;118510762;Bierbaum, Otto Julius;"Lyriker; Librettist; Kunsthistoriker; Schriftsteller; Redakteur; Liederdichter; Journalist";1865-06-28;Männlich;1910-02-01;Deutschland;D
776;115614397;Kofler, Werner;Schriftsteller;1947-07-23;Männlich;2011-12-08;Österreich;Ö
777;122302885;Tokarczuk, Olga;"Drehbuchautor; Essayist; Schriftsteller; Nobelpreisträger; Psycholog";1962-01-29;Weiblich;;Polen;
778;118729624;Lützow, Therese von;Schriftsteller;1804-07-04;Weiblich;1852-09-16;Deutschland;D
779;118537636;Garve, Christian;"Philosoph; Mathematiker; Buchhändler; Hochschullehrer; Schriftsteller; Übersetzer";1742-01-07;Männlich;1798-12-01;Deutschland;D
780;104398352X;Czollek, Max;"Schriftsteller; Geisteswissenschaftler";1987;Männlich;;Deutschland;D
781;118758926;Schönherr, Karl;"Arzt; Dramatiker; Schriftsteller; Drehbuchautor";1867-02-04;Männlich;1943-03-15;Österreich;Ö
782;11932587X;Schmatz, Ferdinand;"Essayist; Lyriker; Schriftsteller; Germanist; Publizist; Literaturwissenschaftler";1953-02-03;Männlich;;Österreich;Ö
783;122548248;Stavarič, Michael;"Übersetzer; Schriftsteller";1972-01-07;Männlich;;"Tschechoslowakei; Österreich";Ö
784;118515802;Bruckner, Ferdinand;"Übersetzer; Dramatiker; Herausgeber; Schriftsteller; Dramaturg; Theaterdirektor";1891-08-26;Männlich;1958-12-05;"Deutschland; Frankreich; Österreich; USA";D,Ö
785;11731482X;Urbanitzky, Grete von;"Journalist; Übersetzer; Schriftsteller";1891-07-09;Weiblich;1974-11-04;Österreich;Ö
786;11851928X;Carroll, Lewis;"Schriftsteller; Lyriker; Fotograf; Librettist";1832-01-27;Männlich;1898-01-14;Großbritannien;
787;118643010;Turgenev, Ivan Sergeevič;"Schriftsteller; Dramatiker; Übersetzer";1818-11-09;Männlich;1883-09-03;Russland;
788;119544199;Köhlmeier, Michael;"Drehbuchautor; Sänger; Musiker; Schriftsteller";1949-10-15;Männlich;;Österreich;Ö
789;11602108X;Kahle, Adolf W. J.;Schriftsteller;1870-01-30;Männlich;;Deutschland;D
790;12046490X;Neumeister, Andreas;Schriftsteller;1959;Männlich;;Deutschland;D
791;118555324;Iffland, August Wilhelm;"Dramaturg; Theaterintendant; Schriftsteller; Schauspieler; Theaterdirektor; Dramatiker";1759-04-19;Männlich;1814-09-22;Deutschland;D
792;118564536;Koestler, Arthur;"Politologe; Journalist; Schriftsteller";1905-09-05;Männlich;1983-03-03;"Ungarn; Großbritannien; Österreich; Israel";Ö
793;117750794;Bassewitz, Gerdt von;"Dramatiker; Schauspieler; Schriftsteller; Librettist";1878-01-04;Männlich;1923-02-06;Deutschland;D
794;118754971;Schiller, Charlotte von;"Witwe; Schriftsteller";1766-11-22;Weiblich;1826-07-09;Deutschland;D
795;11941208X;Genazino, Wilhelm;"Journalist; Schriftsteller; Redakteur";1943-01-22;Männlich;2018-12-12;Deutschland;D
796;128349832;Zabužko, Oksana Stefanivna;"Publizist; Literaturwissenschaftler; Philosoph; Schriftsteller";1960;Weiblich;;Ukraine;
797;118740083;Perutz, Leo;Schriftsteller;1882-11-02;Männlich;1957-08-25;"Israel; Tschechische Republik; Österreich; Argentinien";Ö
798;1150990910;Shemoʾelof, Mati;Schriftsteller;1972;Männlich;;"Deutschland; Israel";D
799;118640488;Leskov, Nikolaj Semënovič;"Librettist; Schriftsteller";1831-02-16;Männlich;1895-03-05;Russland;
800;119501244;Brezina, Thomas;"Kinderbuchautor; Drehbuchautor; Schriftsteller";1963-01-30;Männlich;;Österreich;Ö
801;119524686;Lebert, Hans;"Sänger; Schriftsteller";1919-01-09;Männlich;1993-08-19;Österreich;Ö
802;119200244;Steiner, George;"Kulturkritiker; Schriftsteller; Philosoph; Literaturwissenschaftler; Hochschullehrer";1929-04-23;Männlich;2020-02-03;"Großbritannien; Frankreich; USA";
