;GND-ID;occupation_GND;birth_GND;gender_GND;death_GND;country_GND
295;118514245;"Literarhistoriker; Theaterdirektor; Theaterkritiker; Schriftsteller";1856-02-05;Männlich;1912-11-28;Deutschland
296;115696938;"Nobelpreisträger; Schriftsteller";1948;Weiblich;;"Russland; Weißrussland"
297;12185857X;Literaturwissenschaftler;1963;Männlich;;"Deutschland; Europa"
298;133244741;"Politolog; Journalist";1969;Weiblich;;Österreich
299;118572628;"Astronom; Physiker; Mathematiker; Schriftsteller; Hochschullehrer";1742-07-01;Männlich;1799-02-24;Deutschland
300;120532387;"Schriftsteller; Librettist";1955;Männlich;;Deutschland
301;129376930;;1704;Unbekannt;1778;Schweden
302;122982991;"Schriftsteller; Chefredakteur; Journalist; Fotograf; Verleger";1950;Männlich;;Österreich
303;119237873;"Sozialwissenschaftler; Philosoph; Hochschullehrer";1956;Weiblich;;USA
304;123309867;Schriftsteller;1973;Weiblich;;Deutschland
305;1171532075;"Holzbildhauer; Lyriker";1951;Männlich;2017;Deutschland
306;120367882;Schriftsteller;1964-01-02;Weiblich;;Österreich
307;124450083;"Kulturwissenschaftler; Hochschullehrer; Literaturwissenschaftler";1969;Männlich;;Deutschland
308;118620231;"Regisseur; Filmproduzent; Drehbuchautor; Filmregisseur";1935-12-08;Männlich;;Deutschland
309;104218525;"Historiker; Wirtschaftswissenschaftler; Sozialwissenschaftler";1961;Männlich;;"Frankreich; Indien; USA"
310;136679013;"Schriftsteller; Publizist; Literaturwissenschaftler";1968;Weiblich;;Deutschland
311;11856319X;"Schriftsteller; Publizist; Übersetzer; Romanist; Philologe";1881-10-09;Männlich;1960-02-11;"Deutschland; Polen"
312;1125731184;"Schriftsteller; Journalist";1910-04-05;Männlich;1964-09-28;USA
313;14112864X;Germanist;1977;Weiblich;;
314;126808864;;;Unbekannt;;
315;110030656;"Verleger; Übersetzer";1953-09-20;Männlich;;Deutschland
316;118829742;"Dissident; Schriftsteller; Librettist; Drehbuchautor";1937-09-30;Männlich;1997-03-14;"Polen; Deutschland"
317;115518568;"Kriminalschriftsteller; Kinderbuchautor; Schriftsteller";1920-11-01;Männlich;1999-03-11;Deutschland
318;119035316;"Filmregisseur; Regisseur; Komponist; Musiker; Fotograf; Sänger; Filmproduzent; Maler";1946-01-20;Männlich;;USA
319;119145146;"Sachbuchautor; Schriftsteller";1877-11-23;Weiblich;1943-01-20;Österreich
320;118518739;"Schauspieler; Journalist; Schriftsteller; Philosoph";1913-11-07;Männlich;1960-01-04;"Algerien; Frankreich"
321;118605879;"Linguist; Indogermanist";1857-11-22;Männlich;1913-02-22;"Frankreich; Europa"
322;120694999;"Schriftsteller; Journalist";1945;Männlich;;Schweden
323;118563076;"Schriftsteller; Librettist";1777-10-18;Männlich;1811-11-21;Deutschland
324;1135226342;Arzt;1988;Männlich;;Deutschland
325;132983745;Politologe;1924-09-07;Männlich;2010-04-06;Deutschland
326;118641158;"Jurist; Philosoph; Politiker";1478-02-07;Männlich;1535-07-06;Großbritannien
327;121533026;"Schriftsteller; Übersetzer; Essayist; Fotograf; Lyriker";1959-04-11;Weiblich;2021-01-08;Deutschland
328;130077062;"Hochschullehrer; Soziologe; Volkswirt";1975;Männlich;;Deutschland
329;12199385X;"Literaturwissenschaftler; Hochschullehrer";1960-06-16;Männlich;;Deutschland
330;109370066;"Hochschullehrer; Philologe";1944;Männlich;;"Deutschland; Europa"
331;11879941X;"Gymnasiallehrer; Theologe; Hochschullehrer; Pädagoge; Lexikograf; Literaturkritiker; Philosoph; Mathematiker";1720-10-16;Männlich;1779-02-27;"Europa; Deutschland"
332;117751669;Goldschmied;1427;Männlich;1502-09-20;"Deutschland; Ungarn"
333;118628151;"Buchhändler; Verleger; Lektor <Verlag>";1930-07-11;Männlich;2021-12-17;Deutschland
334;118608703;"Librettist; Essayist; Kaufmann; Schriftsteller; Übersetzer; Buchhalter";1914-01-18;Männlich;1979-06-03;Deutschland
335;1011776707;"Ingenieur; Hochschullehrer";1951;Männlich;;Deutschland
336;128176741;;;Unbekannt;;
337;119556154;"Kulturwissenschaftler; Anglist";1949;Männlich;;"Großbritannien; USA"
338;1047545667;"Schriftsteller; Publizist";1974;Männlich;;"Deutschland; Israel; Österreich; Juden"
339;120783665;"Kulturwissenschaftler; Literaturwissenschaftler; Hochschullehrer";1963;Männlich;;Deutschland
340;11134400X;"Pädagog; Kulturwissenschaftler; Volkskundler; Kulturanthropolog";1953;Weiblich;;Deutschland
341;118719033;"Politiker; Schriftsteller";1806-04-11;Männlich;1876-09-12;Österreich
342;118599194;"Literaturkritiker; Journalist; Schriftsteller; Musiker; Literaturwissenschaftler";1920-06-02;Männlich;2013-09-18;"Polen; USA; Schweden; Deutschland"
343;11884556X;"Regisseur; Schriftsteller; Drehbuchautor; Librettist; Sprecher; Lyriker; Herausgeber; Künstler; Karikaturist";1937-12-13;Männlich;2006-06-30;"Italien; Deutschland; Estland"
344;119559099;Schriftsteller;1952;Weiblich;;Österreich
345;115505202;"Philologe; Germanist; Hochschullehrer";1964;Männlich;;"Deutschland; Großbritannien"
346;115763244;Germanist;1953;Unbekannt;;Deutschland
347;115639357;"Historiker; Schriftsteller; Publizist";1924-05-07;Männlich;2012-05-15;"Juden; Deutschland"
348;120609649;Germanist;1952-01-05;Männlich;;Großbritannien
349;1255788127;Schriftsteller;1975;Weiblich;;Deutschland
350;115487425;"Schriftsteller; Literaturwissenschaftler; Literaturkritiker; Literarhistoriker";1949-04-11;Männlich;;Polen
351;119125358;"Literaturwissenschaftler; Literaturwissenschaftler; Dozent";1923-08-04;Männlich;2023-10-17;Österreich
352;130096563;"Librettist; Schriftsteller; Politiker; Dramatiker";1726;Männlich;1786;"Österreich; Niederlande; Deutschland"
353;118548018;"Journalist; Jurist; Dramatiker; Lyriker; Komponist; Kaufmann; Librettist; Schriftsteller";1797-12-13;Männlich;1856-02-17;"Deutschland; Frankreich"
354;11946585X;"Komponist; Übersetzer; Schauspieler; Musiker; Schriftsteller; Kinderbuchautor; Lyriker; Zauberkünstler; Liedermacher; Kabarettist";1951-01-14;Männlich;;Österreich
355;119138433;"Philologe; Germanist; Schriftsteller; Literaturwissenschaftler";1889-03-23;Männlich;1979;Deutschland
356;121531287;"Hochschullehrer; Germanist; Literaturwissenschaftler; Schriftsteller";1952;Männlich;;Großbritannien
357;111865212;"Soziolog; Sozialwissenschaftler";1961;Weiblich;;Deutschland
358;13985407X;"Afrikanist; Literaturwissenschaftler";1947;Weiblich;;"Deutschland; Europa"
359;118563491;"Schriftsteller; Jurist; Hochschullehrer; Regisseur; Drehbuchautor; Filmproduzent";1932-02-14;Männlich;;Deutschland
360;118618784;Schriftsteller;1811-06-14;Weiblich;1896-07-01;USA
361;108330877;;1943;Unbekannt;;Deutschland
362;118536680;Literaturwissenschaftler;1920;Männlich;2012;Deutschland
363;118545140;"Hochschullehrer; Botaniker; Mathematiker; Physiologe; Schriftsteller; Arzt; Naturwissenschaftler";1708-10-16;Männlich;1777-12-12;"Deutschland; Europa"
364;1073457907;"Autor; Journalist";;Männlich;;Deutschland
365;1013547837;"Slawist; Historiker; Literaturwissenschaftler";;Weiblich;;"Deutschland; Polen"
366;118883313;"Satiriker; Publizist; Historiker; Bibliothekar; Schriftsteller; Freimaurer";1756-11-30;Männlich;1823-06-09;"Österreich; Deutschland"
367;118548565;"Schriftsteller; Bibliothekar; Übersetzer";1746-02-15;Männlich;1803-06-22;Deutschland
368;136204279;"Gerontologe; Literaturwissenschaftler; Philologe";1946;Männlich;;"Europa; Deutschland"
369;120052547;"Schriftsteller; Kinderbuchautor; Übersetzer";1959-09-29;Männlich;;Norwegen
370;123929210;"Journalist; Publizist; Medienwissenschaftler";1952;Männlich;;Deutschland
371;121450031;"Regisseur; Filmregisseur; Schriftsteller; Schauspieler";1954-10-29;Männlich;;"Europa; Deutschland"
372;118560158;;1728-02-11;Männlich;1793-10-24;"Belgien; Deutschland"
373;11955688X;"Dramatiker; Dozent; Regisseur; Schriftsteller";1950-06-28;Weiblich;;"Deutschland; Österreich"
374;118810987;Arzt;1478;Männlich;1553;Italien
375;118602802;"Übersetzer; Theologe; Philosoph";1886-12-25;Männlich;1929-12-10;"Deutschland; Juden"
376;11856739X;"Produzent; Regisseur; Fotograf; Drehbuchautor";1928-07-26;Männlich;1999-03-07;"USA; Großbritannien"
377;118997718;"Bildjournalist; Schriftsteller; Journalist; Historiker";1908-05-23;Weiblich;1942-11-15;Europa
378;118577646;"Literaturkritiker; Journalist; Philosoph; Übersetzer";1894-02-08;Männlich;1971-08-02;"USA; Deutschland; Frankreich"
379;1032718978;"Lyriker; Erzähler; Schriftsteller";1964;Männlich;;Deutschland
380;119078171;"Übersetzer; Schriftsteller; Rechtsanwalt; Schauspieler";1934-06-14;Männlich;2010-12-15;Deutschland
381;120649799;"Schriftsteller; Drehbuchautor";1941;Unbekannt;;Österreich
382;124048064;"Zeichner; Comicautor";1964;Unbekannt;;Frankreich
383;119066203;"Komponist; Schauspieler; Kabarettist; Drehbuchautor; Sänger; Zeichner; Schriftsteller; Unterhaltungskünstler; Regisseur; Musiker";1955-08-30;Männlich;;Deutschland
384;1088452019;Buchwissenschaftler;1960;Weiblich;;Deutschland
385;118692275;"Schriftsteller; Dramatiker; Drehbuchautor; Filmschaffender";1935-06-14;Männlich;2019-04-22;"Deutschland; Europa"
386;118738577;Schauspieler;1697-03-09;Weiblich;1760-11-30;Deutschland
387;118526162;"Historiker; Schriftsteller; Journalist";1896-09-05;Männlich;1966-12-23;Österreich
388;118567365;"Maler; Zeichner; Künstler; Grafiker; Illustrator; Schriftsteller";1877-04-10;Männlich;1959-08-20;"Tschechische Republik; Deutschland; Österreich"
389;118618725;"Schriftsteller; Lyriker; Jurist; Librettist";1817-09-14;Männlich;1888-07-04;Deutschland
390;123179289;"Literaturwissenschaftler; Hochschullehrer";1949-08-07;Weiblich;;Deutschland
391;172381584;Literaturwissenschaftler;1948;Männlich;;
392;118532081;"Schriftsteller; Nobelpreisträger";1897-09-25;Männlich;1962-07-06;USA
393;138049181;"Kulturwissenschaftler; Romanist";1951;Weiblich;;Deutschland
394;118732382;"Librettist; Schriftsteller; Essayist";1858-11-30;Weiblich;1938-01-19;Österreich
395;121384667;"Pädagoge; Romanist";1907-07-12;Männlich;1986-01-24;"USA; Österreich"
396;118690949;"Kritiker; Schriftsteller; Lyriker; Librettist";1737-01-03;Männlich;1823-11-01;Deutschland
397;120149680;"Historiker; Politologe; Soziologe";1949;Männlich;;Israel
398;122967755;Reisebuchautor;1962;Männlich;;Land unbekannt
399;132151782;"Autor; Blogger; Redakteur";1975;Unbekannt;;Deutschland
400;118841424;"Fotograf; Schriftsteller";1943-03-15;Männlich;;Österreich
401;12221532X;;1490;Männlich;1534-06-04;Deutschland
402;119293161;"Sänger; Popmusiker; Komponist; Musiker";1970;Weiblich;;USA
403;118739131;"Redakteur; Arzt; Psychiater; Schriftsteller";1853-11-12;Männlich;1921-09-30;Deutschland
404;1071071262;"Schriftsteller; Regisseur";1980;Männlich;;Großbritannien
405;1212517881;Germanist;;Weiblich;;USA
406;119047942;"Drehbuchautor; Schauspieler; Regisseur";1945;Männlich;;Russland
407;123484383;"Comicautor; Schriftsteller; Kinderbuchautor; Philologe";1948-02-28;Weiblich;;USA
408;118817647;Germanist;1926-01-01;Weiblich;2014-12-12;Deutschland
409;124627447;"Schauspieler; Schriftsteller; Kabarettist";1961-10-11;Männlich;;Österreich
410;134045920;"Literaturwissenschaftler; Übersetzer";1957;Männlich;;Deutschland
411;1150881305;"Literaturwissenschaftler; Germanist";1986;Weiblich;;Deutschland
412;118542265;"Bibliothekar; Germanist; Schriftsteller; Jurist; Philologe";1786-02-24;Männlich;1859-12-16;Deutschland
413;1055203591;;;Männlich;;
414;118654756;"Dramatiker; Schriftsteller";1866-07-11;Männlich;1945-09-26;"Österreich; USA"
415;1140049275;"Blogger; Journalist";1989;Weiblich;;Großbritannien
416;118590618;"Komponist; Diplomat; Minnesänger";1376;Männlich;1445-08-02;"Italien; Deutschland"
417;1186907398;;1918-07-30;Weiblich;;Deutschland
418;121126137;"Journalist; Kommunikationswissenschaftler";1957-07-21;Männlich;2014-03-20;Österreich
419;115639705;"Germanist; Publizist; Kurator <Museumskunde>";1955;Männlich;;Deutschland
420;118011561;"Literaturwissenschaftler; Linguist";1933-10-22;Weiblich;2003;Deutschland
421;118571656;"Schriftsteller; Dramatiker; Lehrer; Lyriker";1751-01-12;Männlich;1792-05-24;"Russland; Lettland"
422;115639403;"Schriftsteller; Germanist; Literaturwissenschaftler";1929-03-21;Männlich;2022-07-20;Kroatien
423;124760066;"Hochschullehrer; Germanist";1974;Männlich;;Deutschland
424;120166666;Schriftsteller;1972;Männlich;;Österreich
425;118579304;"Redakteur; Kritiker; Schriftsteller; Herausgeber; Philosoph";1849-11-22;Männlich;1923-06-29;"Deutschland; Österreich; Tschechische Republik"
426;1145719139;;;Männlich;;Land unbekannt
427;118753711;"Journalist; Schriftsteller; Lyriker; Dramatiker";1850-11-13;Männlich;1894-12-03;"Großbritannien; Westsamoa"
428;120173042;"Germanist; Philologe; Hochschullehrer";1953;Männlich;2009;Deutschland
429;119355221;Schriftsteller;1958-02-04;Männlich;1994-01-01;Österreich
430;124773605;Germanist;1946;Männlich;;Europa
431;122312198;Schriftsteller;1970-10-20;Weiblich;;Deutschland
432;118789643;Soziologe;1864;Männlich;1944;USA
433;126648913;;;Unbekannt;;
434;115849564;"Museumsdirektor; Germanist; Literaturwissenschaftler; Hochschullehrer";1955;Männlich;;Deutschland
435;119157926;"Herausgeber; Literaturwissenschaftler";1914-01-27;Männlich;1997-06-25;"Deutschland; Polen"
436;11910444X;"Historiker; Hochschullehrer";1927-10-27;Männlich;1992-06-14;Deutschland
437;118809407;"Librettist; Dramatiker; Schriftsteller";1866;Weiblich;1949;"Deutschland; Österreich"
438;119486504;"Hochschullehrer; Soziologe; Philosoph";1925-11-19;Männlich;2017-01-09;"Polen; Großbritannien; Israel"
439;118567756;"Komponist; Minnesänger";;Unbekannt;;Deutschland
440;11851587X;"Schriftsteller; Librettist; Kinderbuchautor";1921-12-10;Weiblich;1996-12-21;Deutschland
441;118527053;Schriftsteller;1821-11-11;Männlich;1881-02-09;Russland
442;116800755;Philosoph;1940;Männlich;;Deutschland
443;118709836;Schriftsteller;1155;Unbekannt;1222;Deutschland
444;118551981;"Schriftsteller; Lyriker; Übersetzer; Librettist";1770-03-20;Männlich;1843-06-07;Deutschland
445;121721655;"Germanist; Literaturwissenschaftler; Hochschullehrer";1956-10-15;Weiblich;;"Großbritannien; Deutschland"
446;133516512;Schriftsteller;1968-12-06;Männlich;;"Schweden; Norwegen"
447;1056352450;Ethnologe;1948;Männlich;;Deutschland
448;11877221X;"Schriftsteller; Übersetzer";1923-11-14;Männlich;1970-07-14;Österreich
449;1181014751;"Autor; Journalist";1982;Männlich;;USA
450;121078817;Literaturwissenschaftler;1961;Männlich;2002;
451;141228040;"Autor; Übersetzer";1979;Männlich;;Deutschland
452;118596039;Schriftsteller;1885;Männlich;1972;USA
453;118554840;"Jurist; Librettist; Lehrer; Übersetzer; Schriftsteller";1681-09-19;Männlich;1721-08-06;Deutschland
454;1189186748;"Übersetzer; Schriftsteller";1971;Männlich;;Asien
455;11390438X;"Schriftsteller; Publizist; Comicautor";1943-04-30;Männlich;;"USA; Deutschland; Frankreich"
456;108319385;Philosoph;1945;Männlich;;"Europa; Deutschland"
457;1077379838;Autor;1981;Weiblich;;Deutschland
458;128442654;"Schriftsteller; Chefredakteur; Journalist";1969;Männlich;;"Deutschland; Somalia"
459;118587943;"Klassischer Philologe; Philosoph; Schriftsteller; Dramatiker; Komponist";1844-10-15;Männlich;1900-08-25;"Deutschland; Europa; Italien"
460;118605526;"Schriftsteller; Schauspieler; Tänzer";1894-02-09;Weiblich;1936-02-08;"Deutschland; Europa"
461;115339442;Spieleautor;1938-07-27;Männlich;2008-08-04;USA
462;129798851;Historiker;1945-05-18;Männlich;2015-04-19;Großbritannien
463;11902747X;"Anglist; Literaturkritiker; Philologe";1942-02-24;Weiblich;;"USA; Großbritannien; Indien"
464;102707037X;"Regisseur; Schriftsteller";1956;Männlich;;Österreich
465;118555081;"Kunstkritiker; Schriftsteller; Journalist";1894-07-26;Männlich;1963-11-22;Großbritannien
466;124764347;"Bürgerrechtler; Schriftsteller";1940-09-15;Weiblich;2015-02-05;USA
467;11571135X;;1957;Weiblich;;"Deutschland; Iran"
468;12089033X;"Widerstandskämpfer; Schriftsteller; Publizist";1913-08-10;Weiblich;1985-03-01;Frankreich
469;118584162;Schriftsteller;1756-09-15;Männlich;1793-06-26;Deutschland
470;1182943578;"Rezensent; Germanist";1983;Weiblich;;Österreich
471;100352952;;1645;Unbekannt;1706;Deutschland
472;133860221;"Kinderbuchautor; Journalist; Jugendbuchautor";1963-05-19;Männlich;;Deutschland
473;118746340;"Schriftsteller; Journalist; Kinderbuchautor";1955-01-14;Weiblich;;"Spanien; Großbritannien; Österreich"
474;120416972;"Übersetzer; Lyriker; Herausgeber; Autor";1970;Männlich;;Deutschland
475;129408530;"Autor; Schriftsteller; Redakteur; Übersetzer";1944;Männlich;;Österreich
476;111037344;"Hochschullehrer; Historiker";1955;Weiblich;;Deutschland
477;1216181985;Schriftsteller;1989;Männlich;;"Deutschland; Syrien"
478;1176216546;"Literaturwissenschaftler; Wissenschaftlicher Mitarbeiter";1987;Männlich;;Deutschland
479;142874809;"Medienwissenschaftler; Journalist";;Weiblich;;Deutschland
480;116804807;"Drehbuchautor; Regisseur";1886-05-06;Männlich;1948-01-13;Deutschland
481;131465694;Sozialwissenschaftler;1959-01-02;Männlich;2006-12-04;Deutschland
482;118555588;Philosoph;1893-02-05;Männlich;1970-06-15;Polen
483;1048310078;;;Männlich;;Deutschland
484;129590649;"Schriftsteller; Essayist; Übersetzer";1974;Männlich;;Ukraine
485;132597578;;;Unbekannt;;
486;123314062;"Hochschullehrer; Germanist; Wissenschaftshistoriker; Historiker";1944;Männlich;;"USA; Deutschland"
487;129853666;Schriftsteller;1968;Weiblich;;Österreich
488;174222173;;;Unbekannt;;
489;118524461;"Grafiker; Maler";1798-04-26;Männlich;1863-08-13;Frankreich
490;1033248215;"Schriftsteller; Apotheker";1973;Weiblich;;Deutschland
491;118648624;"Schriftsteller; Journalist; Politischer Flüchtling; Politiker";1912-08-10;Männlich;2001-08-06;Brasilien
492;123560586;Historiker;1967-05-27;Männlich;;Deutschland
493;122964330;;1943-05-12;Unbekannt;;
494;1244344788;Buchbinder;;Unbekannt;;Deutschland
495;132140349;"Schriftsteller; Germanist; Lyriker; Hochschullehrer";1980;Weiblich;;Deutschland
496;1107781779;"Wissenschaftliche Mitarbeiter; Literaturwissenschaftler";;Weiblich;;Deutschland
497;118561367;"Historiker; Diplomat";1904-02-16;Männlich;2005-03-17;USA
498;118559745;Schriftsteller;1928-04-02;Männlich;;Senegal
499;122625528;"Autor; Literaturwissenschaftler";1970;Weiblich;;Österreich
500;1037042158;"Journalist; Historiker; Publizist";1939-05-06;Männlich;2008-05-10;Deutschland
501;130119555;"Mundartschriftsteller; Schriftsteller; Dramatiker; Abgeordneter; Beamter; Politiker";1832-11-08;Männlich;1897-02-21;Österreich
502;1243988665;;;Weiblich;;Land unbekannt
503;132551845;"Medienwissenschaftler; Literaturwissenschaftler; Kulturwissenschaftler";1941;Männlich;;Deutschland
504;132838788;"Soziologe; Archivar; Historiker";1951;Männlich;;Deutschland
505;1156428793;"Germanist; Literaturwissenschaftler; Hochschullehrer";1975-08-18;Weiblich;;"Deutschland; Österreich"
